2011.04.13,00:00,1.44790,1.45193,1.44130,1.44404,64824
2011.04.14,00:00,1.44404,1.45141,1.43647,1.44860,73134
2011.04.15,00:00,1.44858,1.45029,1.43905,1.44285,66841
2011.04.18,00:00,1.44162,1.44199,1.41574,1.42273,76174
2011.04.19,00:00,1.42273,1.43520,1.42051,1.43307,70718
2011.04.20,00:00,1.43310,1.45437,1.43278,1.45211,75032
2011.04.21,00:00,1.45213,1.46478,1.45050,1.45501,70127
2011.04.22,00:00,1.45499,1.45873,1.45339,1.45597,33966
2011.04.25,00:00,1.45604,1.46259,1.45251,1.45784,55412
2011.04.26,00:00,1.45785,1.46559,1.44929,1.46467,64063
2011.04.27,00:00,1.46468,1.47946,1.46321,1.47711,71297
2011.04.28,00:00,1.47710,1.48809,1.47705,1.48232,71480
2011.04.29,00:00,1.48231,1.48772,1.48034,1.48062,49280
2011.05.02,00:00,1.48249,1.49012,1.47632,1.48218,65803
2011.05.03,00:00,1.48225,1.48885,1.47542,1.48205,67531
2011.05.04,00:00,1.48205,1.49385,1.47748,1.48285,73499
2011.05.05,00:00,1.48280,1.48989,1.45096,1.45409,79035
2011.05.06,00:00,1.45411,1.45873,1.43117,1.43149,89714
2011.05.09,00:00,1.43656,1.44407,1.42548,1.43567,87290
2011.05.10,00:00,1.43566,1.44118,1.42700,1.44101,88979
2011.05.11,00:00,1.44102,1.44224,1.41720,1.41997,76054
2011.05.12,00:00,1.41993,1.42760,1.41229,1.42402,68235
2011.05.13,00:00,1.42405,1.43388,1.40672,1.41170,56326
2011.05.16,00:00,1.40753,1.42437,1.40478,1.41604,66876
2011.05.17,00:00,1.41605,1.42379,1.41202,1.42354,61456
2011.05.18,00:00,1.42351,1.42862,1.41946,1.42504,35193
2011.05.19,00:00,1.42499,1.43246,1.42058,1.43080,36135
2011.05.20,00:00,1.43077,1.43451,1.41321,1.41573,35440
2011.05.23,00:00,1.41318,1.41429,1.39692,1.40465,40286
2011.05.24,00:00,1.40476,1.41327,1.40020,1.41022,38134
2011.05.25,00:00,1.41023,1.41177,1.40130,1.40814,52747
2011.05.26,00:00,1.40815,1.42062,1.40674,1.41347,121309
2011.05.27,00:00,1.41346,1.43216,1.41242,1.43173,93816
2011.05.30,00:00,1.43099,1.43099,1.42567,1.42857,56185
